Genome Biol.,23259504,2012,8,28,2012,12,21
Genome Biol.,23253144,2012,8,1,2012,12,19
Genome Biol.,23253090,,,,,,
Genome Biol.,23237666,2012,8,27,2012,12,13
Genome Biol.,23237624,2012,6,20,2012,12,13
Genome Biol.,23236964,2012,10,24,2012,12,13
Genome Biol.,23232254,2012,5,29,2012,12,11
Genome Biol.,23228031,2012,6,28,2012,12,10
Genome Biol.,23194418,2012,3,9,2012,11,29
Genome Biol.,23194401,,,,,,
Genome Biol.,23194371,,,,,,
Genome Biol.,23186133,2012,7,5,2012,11,27
Genome Biol.,23186104,2012,6,4,2012,11,27
Genome Biol.,23181666,2012,5,24,2012,11,26
Genome Biol.,23181609,2012,6,29,2012,11,26
Genome Biol.,23167957,,,,,,
Genome Biol.,23164288,,,,,,
Genome Biol.,23164254,,,,,,
Genome Biol.,23158682,2012,6,25,2012,11,18
Genome Biol.,23158586,2012,8,1,2012,11,18
Genome Biol.,23158523,2012,4,20,2012,11,18
Genome Biol.,23158461,2012,8,23,2012,11,16
Genome Biol.,23153069,2012,5,25,2012,11,15
Genome Biol.,23153041,2012,5,30,2012,11,15
Genome Biol.,23113994,,,,,,
Genome Biol.,23113984,,,,2012,10,31
Genome Biol.,23110848,,,,2012,9,27
Genome Biol.,23101505,,,,,,
Genome Biol.,23095436,,,,,,
Genome Biol.,23092546,,,,,,
Genome Biol.,23092522,,,,,,
Genome Biol.,23088445,,,,,,
Genome Biol.,23088423,,,,,,
Genome Biol.,23078798,,,,,,
Genome Biol.,23075511,2012,6,1,2012,10,17
Genome Biol.,23075480,2012,4,12,2012,10,17
Genome Biol.,23075474,,,,,,
Genome Biol.,23068444,2012,8,7,2012,10,15
Genome Biol.,23058244,,,,,,
Genome Biol.,23034525,2012,4,28,2012,10,3
Genome Biol.,23034519,2012,5,30,2012,10,3
Genome Biol.,23034477,2012,4,30,2012,10,3
Genome Biol.,23034476,2012,8,20,2012,10,3
Genome Biol.,23034186,2012,5,30,2012,10,3
Genome Biol.,23034185,2012,3,19,2012,10,3
Genome Biol.,23034176,2012,6,1,2012,10,3
Genome Biol.,23034175,2012,3,30,2012,10,3
Genome Biol.,23034163,2012,3,16,2012,10,3
Genome Biol.,23034162,2012,4,20,2012,10,3
Genome Biol.,23034148,2012,5,15,2012,10,3
Genome Biol.,23034137,2012,5,30,2012,10,3
Genome Biol.,23034122,2012,5,1,2012,10,3
Genome Biol.,23034120,2012,5,1,2012,10,3
Genome Biol.,23034089,2012,4,23,2012,10,3
Genome Biol.,23034086,2012,4,30,2012,10,3
Genome Biol.,23021491,2012,4,14,2012,9,28
Genome Biol.,23021432,2012,3,30,2012,9,26
Genome Biol.,23017016,,,,,,
Genome Biol.,23013615,2012,4,16,2012,9,26
Genome Biol.,23013597,2012,7,5,2012,9,26
Genome Biol.,23013549,,,,,,
Genome Biol.,23013527,,,,,,
Genome Biol.,23009617,,,,,,
Genome Biol.,22951069,2012,3,9,2012,5,25
Genome Biol.,22951037,2012,3,23,2012,6,25
Genome Biol.,22951020,2011,12,4,2012,6,18
Genome Biol.,22950968,2012,3,28,2012,6,8
Genome Biol.,22950945,2011,12,21,2012,6,8
Genome Biol.,22950368,2012,3,29,2012,6,19
Genome Biol.,22943369,,,,,,
Genome Biol.,22943297,,,,,,
Genome Biol.,22943211,,,,,,
Genome Biol.,22943138,,,,,,
Genome Biol.,22937822,2012,6,8,2012,8,31
Genome Biol.,22937800,2012,5,3,2012,8,31
Genome Biol.,22929540,2012,3,20,2012,8,28
Genome Biol.,22925495,2012,4,11,2012,8,24
Genome Biol.,22916802,2012,4,23,2012,8,23
Genome Biol.,22916792,2012,5,30,2012,8,23
Genome Biol.,22909066,2012,3,14,2012,8,21
Genome Biol.,22906166,2012,4,25,2012,8,20
Genome Biol.,22902005,2012,6,29,2012,8,17
Genome Biol.,22897906,2011,12,7,2012,8,16
Genome Biol.,22897896,,,,,,
Genome Biol.,22889292,,,,,,
Genome Biol.,22863408,2012,3,13,2012,8,3
Genome Biol.,22849751,,,,,,
Genome Biol.,22839706,,,,,,
Genome Biol.,22835381,2011,12,16,2012,7,26
Genome Biol.,22830626,2012,4,12,2012,7,25
Genome Biol.,22830599,2012,3,28,2012,7,25
Genome Biol.,22818087,,,,,,
Genome Biol.,22809431,2012,6,5,2012,7,18
Genome Biol.,22809392,2012,2,22,2012,7,18
Genome Biol.,22805712,,,,,,
Genome Biol.,22805650,,,,,,
Genome Biol.,22784381,2012,5,21,2012,7,4
Genome Biol.,22759449,2012,4,4,2012,7,3
Genome Biol.,22748283,,,,,,
Genome Biol.,22748211,,,,,,
Genome Biol.,22747694,2012,2,16,2012,7,2
Genome Biol.,22747675,2011,12,9,2012,7,2
Genome Biol.,22747640,2011,12,1,2012,7,2
Genome Biol.,22747597,,,,,,
Genome Biol.,22738333,,,,,,
Genome Biol.,22738306,,,,,,
Genome Biol.,22731987,2012,4,10,2012,6,25
Genome Biol.,22721557,2011,12,20,2012,6,21
Genome Biol.,22720667,2012,2,24,2012,5,29
Genome Biol.,22715936,,,,,,
Genome Biol.,22704043,2012,2,10,2012,6,15
Genome Biol.,22703998,2012,2,27,2012,6,15
Genome Biol.,22703977,2012,4,4,2012,6,15
Genome Biol.,22703947,2012,1,23,2012,6,15
Genome Biol.,22703893,2012,1,30,2012,6,15
Genome Biol.,22698087,2012,2,13,2012,6,14
Genome Biol.,22682524,2012,3,1,2012,6,8
Genome Biol.,22647651,,,,,,
Genome Biol.,22647613,,,,,,
Genome Biol.,22640862,2012,4,2,2012,5,28
Genome Biol.,22632713,2012,3,9,2012,5,25
Genome Biol.,22632630,,,,,,
Genome Biol.,22630137,2012,2,13,2012,5,25
Genome Biol.,22630046,2011,11,14,2012,5,25
Genome Biol.,22624651,2012,2,21,2012,5,24
Genome Biol.,22624609,2011,11,28,2012,5,24
Genome Biol.,22621726,2011,11,28,2012,5,23
Genome Biol.,22621698,,,,,,
Genome Biol.,22621675,,,,,,
Genome Biol.,22594909,,,,,,
Genome Biol.,22546553,,,,,,
Genome Biol.,22546533,,,,,,
Genome Biol.,22546514,,,,,,
Genome Biol.,22546241,2011,12,21,2012,4,30
Genome Biol.,22546202,,,,,,
Genome Biol.,22546054,,,,,,
Genome Biol.,22541052,2012,2,15,2012,4,27
Genome Biol.,22537947,2011,12,20,2012,4,26
Genome Biol.,22531049,2012,2,6,2012,4,24
Genome Biol.,22531030,2012,1,31,2012,4,24
Genome Biol.,22531001,2011,11,30,2012,4,24
Genome Biol.,22524474,2012,1,6,2012,4,23
Genome Biol.,22512868,2011,12,19,2012,4,18
Genome Biol.,22494823,,,,,,
Genome Biol.,22458515,2012,2,2,2012,3,29
Genome Biol.,22458452,,,,,,
Genome Biol.,22455878,2012,1,4,2012,3,28
Genome Biol.,22452995,2011,10,26,2012,3,27
Genome Biol.,22452984,,,,,,
Genome Biol.,22445104,2012,1,4,2012,3,22
Genome Biol.,22445094,,,,,,
Genome Biol.,22439910,2012,3,4,2012,3,22
Genome Biol.,22439894,2011,11,17,2012,3,22
Genome Biol.,22439878,2011,11,23,2012,3,20
Genome Biol.,22439850,,,,,,
Genome Biol.,22436691,2012,1,26,2012,3,21
Genome Biol.,22424423,2011,11,3,2012,3,16
Genome Biol.,22424393,,,,,,
Genome Biol.,22405408,,,,,,
Genome Biol.,22390828,,,,,,
Genome Biol.,22377349,2011,9,20,2012,2,29
Genome Biol.,22377319,2011,11,23,2012,2,29
Genome Biol.,22377270,2011,7,29,2012,2,29
Genome Biol.,22364154,2012,2,15,2012,2,22
Genome Biol.,22364112,2012,2,8,2012,2,21
Genome Biol.,22356826,2011,11,29,2012,2,22
Genome Biol.,22356804,2012,2,10,2012,2,21
Genome Biol.,22356770,2012,2,8,2012,2,21
Genome Biol.,22356731,2012,2,8,2012,2,21
Genome Biol.,22348749,,,,,,
Genome Biol.,22348705,2011,9,23,2012,2,9
Genome Biol.,22348290,2011,11,23,2012,2,20
Genome Biol.,22348269,2011,10,19,2012,2,20
Genome Biol.,22348225,,,,,,
Genome Biol.,22322200,2011,11,1,2012,2,9
Genome Biol.,22322129,2011,9,29,2012,2,9
Genome Biol.,22293552,2011,12,2,2012,1,31
Genome Biol.,22293517,2011,9,26,2012,1,31
Genome Biol.,22293439,,,,,,
Genome Biol.,22293038,2011,12,8,2012,1,31
Genome Biol.,22292986,2011,7,2,2012,1,31
Genome Biol.,22289510,2012,1,9,2012,1,25
Genome Biol.,22289505,2011,12,29,2012,1,25
Genome Biol.,22289440,2012,1,25,2012,1,25
Genome Biol.,22289423,2012,1,9,2012,1,25
Genome Biol.,22283927,2012,1,10,2012,1,24
Genome Biol.,22283870,2012,1,9,2012,1,24
Genome Biol.,22280555,2011,11,3,2012,1,26
Genome Biol.,22277159,2011,6,20,2012,1,25
Genome Biol.,22269347,2011,10,3,2012,1,13
Genome Biol.,22269335,2011,10,20,2012,1,9
Genome Biol.,22264333,2011,12,12,2012,1,20
Genome Biol.,22208880,2011,6,14,2011,12,30
Genome Biol.,22208850,2011,7,12,2011,12,30
Genome Biol.,22206791,,,,,,
Genome Biol.,22206586,,,,,,
Genome Biol.,22204700,2011,12,6,2011,12,16
Genome Biol.,22204450,2011,11,29,2011,12,16
Genome Biol.,22204421,2011,9,21,2011,12,16
Genome Biol.,22204388,2011,8,15,2011,12,12
Genome Biol.,22204305,,,,,,
Genome Biol.,22189060,2011,10,28,2011,12,21
Genome Biol.,22185227,2011,8,31,2011,12,20
Genome Biol.,22185090,2011,7,11,2011,12,20
Genome Biol.,22183041,2011,9,14,2011,12,19
Genome Biol.,22182830,2011,5,20,2011,12,19
Genome Biol.,22182234,2011,7,11,2011,12,19
Genome Biol.,22136458,2011,5,20,2011,12,2
Genome Biol.,22129215,,,,,,
Genome Biol.,22126464,2011,11,9,2011,11,23
Genome Biol.,22118156,2011,5,25,2011,11,25
Genome Biol.,22115312,,,,,,
Genome Biol.,22112862,2011,8,5,2011,11,23
Genome Biol.,22112802,2011,7,4,2011,11,23
Genome Biol.,22108223,2011,7,10,2011,11,22
Genome Biol.,22104744,2011,4,11,2011,11,21
Genome Biol.,22104725,,,,,,
Genome Biol.,22104690,,,,,,
Genome Biol.,22082242,2011,7,7,2011,11,14
Genome Biol.,22078297,,,,,,
Genome Biol.,22067484,2011,7,16,2011,11,8
Genome Biol.,22060676,2011,5,24,2011,11,7
Genome Biol.,22050731,2011,3,14,2011,11,3
Genome Biol.,22035733,,,,,,
Genome Biol.,22035660,,,,,,
Genome Biol.,22035635,,,,,,
Genome Biol.,22035604,,,,,,
Genome Biol.,22032172,2011,4,13,2011,10,27
Genome Biol.,22027015,,,,,,
Genome Biol.,22023820,2011,5,23,2011,10,24
Genome Biol.,22023798,2011,1,31,2011,10,24
Genome Biol.,22023790,,,,,,
Genome Biol.,22018401,2011,8,10,2011,10,21
Genome Biol.,22018358,2011,5,6,2011,10,21
Genome Biol.,22018332,2011,6,13,2011,10,21
Genome Biol.,22018290,,,,,,
Genome Biol.,22014273,2011,7,21,2011,10,19
Genome Biol.,22014239,,,,2011,10,20
Genome Biol.,22011345,,,,,,
Genome Biol.,22008066,2011,4,21,2011,10,18
Genome Biol.,22004680,2011,4,20,2011,10,17
Genome Biol.,21992415,2011,4,11,2011,10,12
Genome Biol.,21989159,2011,4,12,2011,10,11
Genome Biol.,21958622,2011,4,29,2011,9,29
Genome Biol.,21958590,,,,,,
Genome Biol.,21955916,2011,3,13,2011,9,28
Genome Biol.,21955857,2011,5,23,2011,9,28
Genome Biol.,21955854,2011,4,19,2011,9,28
Genome Biol.,21955804,2011,3,20,2011,9,28
Genome Biol.,21951382,2011,4,25,2011,9,28
Genome Biol.,21936905,2011,7,19,2011,9,21
Genome Biol.,21936904,2011,5,31,2011,9,21
Genome Biol.,21920053,,,,,,
Genome Biol.,21920052,,,,,,
Genome Biol.,21920051,,,,,,
Genome Biol.,21920050,,,,,,
Genome Biol.,21920049,,,,,,
Genome Biol.,21920048,,,,,,
Genome Biol.,21917145,2011,6,3,2011,9,14
Genome Biol.,21917144,2011,5,7,2011,9,14
Genome Biol.,21917143,2011,4,26,2011,9,2
Genome Biol.,21917142,2011,5,27,2011,9,14
Genome Biol.,21917141,2011,4,8,2011,9,13
Genome Biol.,21917140,2011,5,27,2011,9,14
Genome Biol.,21884638,,,,,,
Genome Biol.,21867570,,,,,,
Genome Biol.,21867568,,,,,,
Genome Biol.,21861852,,,,,,
Genome Biol.,21861851,,,,,,
Genome Biol.,21861848,,,,,,
Genome Biol.,21859476,2011,4,4,2011,8,22
Genome Biol.,21859475,2011,3,10,2011,8,22
Genome Biol.,21854607,2011,6,6,2011,8,19
Genome Biol.,21854559,2011,5,23,,,
Genome Biol.,21851591,2011,2,11,2011,8,18
Genome Biol.,21851590,2011,6,21,2011,8,18
Genome Biol.,21846378,2011,3,25,2011,8,16
Genome Biol.,21846369,2011,2,4,2011,8,16
Genome Biol.,21843327,2011,3,16,2011,8,11
Genome Biol.,21838864,2011,5,25,2011,8,12
Genome Biol.,21835008,2011,5,3,2011,8,11
Genome Biol.,21835007,2011,5,19,2011,8,11
Genome Biol.,21816052,2010,11,30,2011,8,4
Genome Biol.,21801464,,,,,,
Genome Biol.,21801342,2011,2,2,2011,7,29
Genome Biol.,21797991,2010,12,24,2011,7,28
Genome Biol.,21787419,2010,12,24,2011,7,25
Genome Biol.,21787409,2010,11,23,2011,7,25
Genome Biol.,21787385,2011,4,26,2011,7,25
Genome Biol.,21787382,,,,,,
Genome Biol.,21787381,,,,,,
Genome Biol.,21787380,,,,,,
Genome Biol.,21771306,2011,1,26,2011,7,19
Genome Biol.,21767385,2011,1,3,2011,7,18
Genome Biol.,21733155,2010,12,14,2011,7,6
Genome Biol.,21733148,2011,3,18,2011,7,6
Genome Biol.,21722353,,,,,,
Genome Biol.,21722350,,,,,,
Genome Biol.,21722349,,,,,,
Genome Biol.,21722347,,,,,,
Genome Biol.,21722340,,,,,,
Genome Biol.,21714908,2011,1,20,2011,6,29
Genome Biol.,21702898,2011,4,4,2011,6,24
Genome Biol.,21699709,2010,10,29,2011,6,23
Genome Biol.,21696599,2011,2,6,2011,6,22
Genome Biol.,21696594,2011,1,24,2011,6,22
Genome Biol.,21689454,2011,2,7,2011,6,20
Genome Biol.,21689413,2011,1,26,2011,6,20
Genome Biol.,21689397,2011,3,10,2011,6,20
Genome Biol.,21682935,,,,,,
Genome Biol.,21682934,,,,,,
Genome Biol.,21679406,2010,12,13,2011,6,16
Genome Biol.,21639953,,,,,,
Genome Biol.,21639948,,,,,,
Genome Biol.,21635715,,,,,,
Genome Biol.,21635714,,,,,,
Genome Biol.,21635713,,,,,,
Genome Biol.,21635712,,,,,,
Genome Biol.,21627829,2010,12,20,2011,5,31
Genome Biol.,21627792,2011,4,1,2011,5,31
Genome Biol.,21624126,2011,3,7,2011,5,30
Genome Biol.,21619601,2011,3,1,2011,5,27
Genome Biol.,21619600,2010,11,21,2011,5,27
Genome Biol.,21612627,2011,2,3,2011,5,25
Genome Biol.,21609475,2011,3,22,2011,5,25
Genome Biol.,21605470,2011,2,20,2011,5,24
Genome Biol.,21595876,2010,12,15,2011,5,19
Genome Biol.,21569360,2011,2,8,2011,5,11
Genome Biol.,21569291,2011,3,31,2011,5,10
Genome Biol.,21554756,,,,,,
Genome Biol.,21554755,,,,,,
Genome Biol.,21554751,,,,,,
Genome Biol.,21554750,,,,,,
Genome Biol.,21554749,,,,,,
Genome Biol.,21527047,,,,2011,4,28
Genome Biol.,21527027,2010,8,18,2011,4,28
Genome Biol.,21501500,2010,12,31,2011,4,18
Genome Biol.,21492431,2011,1,20,2011,4,14
Genome Biol.,21489330,,,,,,
Genome Biol.,21489319,,,,,,
Genome Biol.,21489296,2010,12,3,2011,4,13
Genome Biol.,21489251,2011,1,27,2011,4,13
Genome Biol.,21481229,2010,11,2,2011,4,11
Genome Biol.,21477297,2011,1,6,2011,4,8
Genome Biol.,21473766,2011,3,19,2011,4,7
Genome Biol.,21463534,,,,,,
Genome Biol.,21463505,2010,11,16,2011,4,4
Genome Biol.,21457529,,,,,,
Genome Biol.,21457493,,,,,,
Genome Biol.,21453526,2010,8,4,2011,3,31
Genome Biol.,21453517,2010,12,14,2011,3,31
Genome Biol.,21450113,,,,,,
Genome Biol.,21443786,2010,12,20,2011,3,28
Genome Biol.,21439036,2010,10,25,2011,3,25
Genome Biol.,21429190,2010,12,30,2011,3,23
Genome Biol.,21426544,2010,12,7,2011,3,22
Genome Biol.,21426537,2011,1,5,2011,3,22
Genome Biol.,21418647,2010,10,8,2011,3,21
Genome Biol.,21418624,2010,11,17,2011,3,21
Genome Biol.,21418618,,,,,,
Genome Biol.,21418582,,,,,,
Genome Biol.,21414197,2011,1,14,2011,3,17
Genome Biol.,21410973,2010,12,4,2011,3,16
Genome Biol.,21401968,,,,,,
Genome Biol.,21396103,2010,10,22,2011,3,11
Genome Biol.,21392413,,,,,,
Genome Biol.,21356102,2010,7,20,2011,2,28
Genome Biol.,21352535,2010,9,20,2011,2,25
Genome Biol.,21349208,,,,,,
Genome Biol.,21349207,,,,,,
Genome Biol.,21345271,,,,,,
Genome Biol.,21338519,2010,10,20,2011,2,21
Genome Biol.,21338479,,,,,,
Genome Biol.,21324192,2010,11,19,2011,2,16
Genome Biol.,21324177,2010,11,12,2011,2,16
Genome Biol.,21324173,2010,12,21,2011,2,16
Genome Biol.,21324131,2010,9,29,2011,2,16
Genome Biol.,21320298,,,,,,
Genome Biol.,21320297,,,,,,
Genome Biol.,21310039,2010,9,19,2011,2,10
Genome Biol.,21284851,2010,8,23,2011,2,1
Genome Biol.,21284836,2010,10,19,2011,2,1
Genome Biol.,21251333,2010,7,31,2011,1,20
Genome Biol.,21251332,2010,10,3,2011,1,20
Genome Biol.,21247510,,,,,,
Genome Biol.,21247462,2010,7,26,2011,1,19
Genome Biol.,21247460,2010,7,20,2011,1,19
Genome Biol.,21247443,2010,7,11,2011,1,19
Genome Biol.,21244661,2010,10,16,2011,1,18
Genome Biol.,21241526,,,,,,
Genome Biol.,21241524,,,,,,
Genome Biol.,21241503,2010,11,23,2011,1,17
Genome Biol.,21235831,,,,,,
Genome Biol.,21232131,2010,8,9,2011,1,13
Genome Biol.,21232103,2010,10,13,2011,1,13
Genome Biol.,21205303,2010,8,5,2011,1,4
Genome Biol.,21205280,,,,,,
Genome Biol.,21194472,2010,8,9,2010,12,31
Genome Biol.,22607170,,,,,,
Genome Biol.,21187012,2010,7,8,2010,12,27
Genome Biol.,21182771,2010,11,1,2010,12,23
Genome Biol.,21182768,2010,7,31,2010,12,23
Genome Biol.,21182765,2010,9,10,2010,12,23
Genome Biol.,21182762,2010,5,22,2010,12,23
Genome Biol.,21182760,2010,10,15,2010,12,23
Genome Biol.,21182759,2010,8,27,2010,12,23
Genome Biol.,21176223,2010,12,8,2010,12,23
Genome Biol.,21176179,,,,,,
Genome Biol.,21172042,,,,,,
Genome Biol.,21172032,,,,,,
Genome Biol.,21134298,,,,,,
Genome Biol.,21143862,2010,9,22,2010,12,8
Genome Biol.,21122171,,,,,,
Genome Biol.,21122165,,,,,,
Genome Biol.,21122162,,,,,,
Genome Biol.,21118582,2010,11,26,2010,11,26
Genome Biol.,21118581,,,,2010,11,30
Genome Biol.,21118518,2010,6,28,2010,11,30
Genome Biol.,21118492,2010,7,15,2010,11,30
Genome Biol.,21114842,2010,9,7,2010,11,29
Genome Biol.,21114829,2010,7,26,2010,11,29
Genome Biol.,21108794,2010,7,6,2010,11,25
Genome Biol.,21106085,2010,7,21,2010,11,24
Genome Biol.,21092299,2010,5,9,2010,11,23
Genome Biol.,21092094,2010,6,30,2010,11,19
Genome Biol.,21078160,2010,8,27,2010,11,15
Genome Biol.,21067574,2010,6,25,2010,11,10
Genome Biol.,21067526,,,,,,
Genome Biol.,21062515,,,,,,
Genome Biol.,21062509,,,,,,
Genome Biol.,21034477,2010,3,11,2010,10,29
Genome Biol.,21034474,2010,6,7,2010,10,29
Genome Biol.,20979669,,,,,,
Genome Biol.,20979621,2010,4,20,2010,10,27
Genome Biol.,20969771,2010,5,27,2010,10,22
Genome Biol.,20964841,2010,4,14,2010,10,21
Genome Biol.,20961408,2010,8,5,2010,10,20
Genome Biol.,20961407,2010,4,20,2010,10,20
Genome Biol.,20959022,,,,,,
Genome Biol.,20950453,2010,6,11,2010,10,15
Genome Biol.,20942901,2010,6,28,2010,10,13
Genome Biol.,20932289,2010,6,26,2010,10,8
Genome Biol.,20932271,,,,,,
Genome Biol.,20920270,2010,6,8,2010,9,29
Genome Biol.,20920266,2010,4,12,2010,9,29
Genome Biol.,20920250,2010,8,10,2010,9,29
Genome Biol.,20920228,2010,1,27,2010,9,29
Genome Biol.,20920149,,,,,,
Genome Biol.,20887642,,,,,,
Genome Biol.,20887641,,,,,,
Genome Biol.,20875148,,,,,,
Genome Biol.,20875114,2010,6,04,2010,9,27
Genome Biol.,20863416,,,,,,
Genome Biol.,20858238,2010,8,6,2010,9,21
Genome Biol.,20858232,2010,4,25,2010,9,21
Genome Biol.,20822512,2010,4,10,2010,9,7
Genome Biol.,20815917,,,,,,
Genome Biol.,20812422,,,,,,
Genome Biol.,20804581,,,,,,
Genome Biol.,20804579,,,,,,
Genome Biol.,20804575,,,,,,
Genome Biol.,20804568,,,,,,
Genome Biol.,20799968,2010,4,26,2010,8,27
Genome Biol.,20799932,2010,6,25,2010,8,27
Genome Biol.,20796324,,,,,,
Genome Biol.,20796323,,,,,,
Genome Biol.,20796305,2010,4,29,2010,8,26
Genome Biol.,20796282,2010,2,15,2010,8,26
Genome Biol.,20738864,2010,6,2,2010,8,25
Genome Biol.,20738856,2009,10,23,2010,8,25
Genome Biol.,20704715,2010,5,9,2010,8,12
Genome Biol.,20701754,2010,5,17,2010,8,11
Genome Biol.,20696054,2010,4,12,2010,8,9
Genome Biol.,20696037,2010,6,2,2010,8,9
Genome Biol.,20678241,2010,6,4,2010,8,3
Genome Biol.,20670392,,,,,,
Genome Biol.,20670382,,,,,,
Genome Biol.,20663224,2010,2,25,2010,7,27
Genome Biol.,20653958,2009,12,15,2010,7,23
Genome Biol.,20653936,2010,4,22,2010,7,23
Genome Biol.,20649963,2010,4,12,2010,7,22
Genome Biol.,20637075,2010,5,17,2010,7,16
Genome Biol.,20633280,2010,4,23,2010,7,15
Genome Biol.,20630117,,,,,,
Genome Biol.,20626842,2010,2,17,2010,7,13
Genome Biol.,20624288,2010,3,4,2010,7,12
Genome Biol.,20624272,,,,,,
Genome Biol.,20618945,2010,4,22,2010,7,9
Genome Biol.,20602769,2010,1,12,2010,7,5
Genome Biol.,20598109,2010,3,26,2010,5,28
Genome Biol.,20591201,,,,,,
Genome Biol.,20587080,,,,,,
Genome Biol.,20587009,,,,,,
Genome Biol.,20584328,2010,1,16,2010,6,28
Genome Biol.,20573260,,,,,,
Genome Biol.,20573239,2010,4,30,2010,6,23
Genome Biol.,20573214,2010,5,8,2010,6,23
Genome Biol.,20573212,2010,4,13,2010,6,23
Genome Biol.,20573210,2010,3,11,2010,6,23
Genome Biol.,20569505,2010,4,1,2010,6,22
Genome Biol.,20565882,2010,1,11,2010,6,18
Genome Biol.,20565849,,,,,,
Genome Biol.,20565776,2010,4,14,2010,6,17
Genome Biol.,20550664,2010,4,27,2010,6,15
Genome Biol.,20537132,2010,3,3,2010,6,10
Genome Biol.,20529212,,,,,,
Genome Biol.,20525173,2010,3,17,2010,6,2
Genome Biol.,20519030,,,,,,
Genome Biol.,20515465,2009,12,24,2010,6,1
Genome Biol.,20507594,2010,1,6,2010,5,27
Genome Biol.,20500909,,,,,,
Genome Biol.,20500907,,,,,,
Genome Biol.,20482879,2009,11,18,2010,5,19
Genome Biol.,20482874,2010,3,26,2010,5,19
Genome Biol.,20482850,2010,1,12,2010,5,19
Genome Biol.,20482838,2010,2,20,2010,5,19
Genome Biol.,20462404,2009,11,12,2010,5,12
Genome Biol.,20459866,,,,,,
Genome Biol.,20459815,2009,11,20,2010,5,11
Genome Biol.,20459718,2010,2,15,2010,5,10
Genome Biol.,20459597,2010,2,9,2010,5,4
Genome Biol.,20441617,,,,,,
Genome Biol.,20441616,,,,,,
Genome Biol.,20441615,,,,,,
Genome Biol.,20441614,,,,,,
Genome Biol.,20441613,,,,,,
Genome Biol.,20441612,,,,,,
Genome Biol.,20441611,,,,,,
Genome Biol.,20441610,,,,,,
Genome Biol.,20441608,,,,,,
Genome Biol.,20441602,,,,,,
Genome Biol.,20441601,,,,,,
Genome Biol.,20441597,,,,,,
Genome Biol.,20441577,2009,10,16,2010,5,6
Genome Biol.,20433697,2009,12,18,2010,4,30
Genome Biol.,20433696,2009,10,29,2010,4,30
Genome Biol.,20423532,,,,,,
Genome Biol.,20423531,,,,,,
Genome Biol.,20409352,,,,,,
Genome Biol.,20403197,2010,2,2,2010,4,19
Genome Biol.,20403151,,,,,,
Genome Biol.,20398381,2009,12,9,2010,4,16
Genome Biol.,20398323,2009,11,18,2010,4,15
Genome Biol.,20388197,2010,1,5,2010,4,13
Genome Biol.,20384991,2009,11,23,2010,4,12
Genome Biol.,20370911,2009,10,12,2010,4,6
Genome Biol.,20370904,2009,12,1,2010,4,6
Genome Biol.,20370897,2009,8,21,2010,4,6
Genome Biol.,20359321,2010,1,8,2010,4,1
Genome Biol.,20353546,,,,,,
Genome Biol.,20353545,,,,,,
Genome Biol.,20353543,,,,,,
Genome Biol.,20236529,2009,12,16,2010,3,17
Genome Biol.,20236510,2009,10,23,2010,3,17
Genome Biol.,20236492,,,,,,
Genome Biol.,20236475,,,,,,
Genome Biol.,20236474,,,,,,
Genome Biol.,20236470,,,,,,
Genome Biol.,20236443,,,,,,
Genome Biol.,20230619,2009,10,17,2010,3,15
Genome Biol.,20230615,2009,6,19,2010,3,11
Genome Biol.,20230605,2009,11,18,2010,3,15
Genome Biol.,20226027,2010,9,11,2010,3,12
Genome Biol.,20222956,2010,1,22,2010,3,11
Genome Biol.,20219098,2009,10,12,2010,3,10
Genome Biol.,20214801,2009,7,14,2010,3,9
Genome Biol.,20210993,2009,10,2,2010,3,8
Genome Biol.,20210984,,,,,,
Genome Biol.,20210983,,,,,,
Genome Biol.,20210982,,,,,,
Genome Biol.,20210981,,,,,,
Genome Biol.,20196867,2009,11,19,2010,3,2
Genome Biol.,20193063,2009,9,16,2010,3,1
Genome Biol.,20187943,2009,10,26,2010,2,26
Genome Biol.,20181287,2009,9,3,2010,2,25
Genome Biol.,20178569,2009,8,22,2010,2,23
Genome Biol.,20158892,2009,12,16,2010,2,16
Genome Biol.,20156354,2009,5,20,2010,2,15
Genome Biol.,20156340,2009,9,14,2010,2,15
Genome Biol.,20156314,,,,,,
Genome Biol.,20146805,2009,12,11,2010,2,8
Genome Biol.,20144222,2009,12,7,2010,2,9
Genome Biol.,20137071,2009,12,17,2010,2,5
Genome Biol.,20132535,2009,12,1,2010,2,4
Genome Biol.,20128932,,,,,,
Genome Biol.,20128931,,,,,,
Genome Biol.,20128910,2009,10,17,2010,2,3
Genome Biol.,20128909,2009,7,7,2010,2,3
Genome Biol.,20128895,2009,9,18,2010,2,3
Genome Biol.,20122293,,,,,,
Genome Biol.,20109212,2009,9,15,2010,1,28
Genome Biol.,20109193,2009,7,28,2010,1,28
Genome Biol.,20109167,,,,,,
Genome Biol.,20096101,2009,11,3,2010,1,22
Genome Biol.,20096096,2009,6,18,2010,1,22
Genome Biol.,20089154,2009,9,10,2010,1,20
Genome Biol.,20070886,2009,9,25,2010,1,13
Genome Biol.,20067627,2009,11,30,2010,1,12
Genome Biol.,20067622,2009,4,21,2010,1,12
Genome Biol.,20067590,,,,,,
Genome Biol.,20064205,2009,8,26,2010,1,8
Genome Biol.,20053306,,,,,,
Genome Biol.,20047673,2009,5,23,2010,1,4
